@relation InstanceResultListener

@attribute Key_Dataset {german_credit}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.rules.DecisionTable,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {5995231201785697655,-3080186098777067172,2888557078165701326,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 40\nSize of the tree: 60\n','Number of leaves: 84\nSize of the tree: 125\n','Number of leaves: 81\nSize of the tree: 111\n','Number of leaves: 67\nSize of the tree: 94\n','Number of leaves: 81\nSize of the tree: 118\n','Number of leaves: 114\nSize of the tree: 152\n','Number of leaves: 92\nSize of the tree: 127\n','Number of leaves: 66\nSize of the tree: 96\n','Number of leaves: 121\nSize of the tree: 164\n','Number of leaves: 96\nSize of the tree: 133\n','Number of leaves: 94\nSize of the tree: 130\n','Number of leaves: 109\nSize of the tree: 149\n','Number of leaves: 116\nSize of the tree: 165\n','Number of leaves: 98\nSize of the tree: 134\n','Number of leaves: 79\nSize of the tree: 113\n','Number of leaves: 91\nSize of the tree: 123\n','Number of leaves: 74\nSize of the tree: 103\n','Number of leaves: 82\nSize of the tree: 115\n','Number of leaves: 100\nSize of the tree: 143\n','Number of leaves: 86\nSize of the tree: 119\n','Number of leaves: 77\nSize of the tree: 115\n','Number of leaves: 88\nSize of the tree: 125\n','Number of leaves: 68\nSize of the tree: 100\n','Number of leaves: 93\nSize of the tree: 135\n','Number of leaves: 88\nSize of the tree: 126\n','Number of leaves: 105\nSize of the tree: 141\n','Number of leaves: 96\nSize of the tree: 138\n','Number of leaves: 90\nSize of the tree: 132\n','Number of leaves: 101\nSize of the tree: 139\n','Number of leaves: 78\nSize of the tree: 111\n','Number of leaves: 87\nSize of the tree: 122\n','Number of leaves: 102\nSize of the tree: 146\n','Number of leaves: 76\nSize of the tree: 113\n','Number of leaves: 82\nSize of the tree: 114\n','Number of leaves: 135\nSize of the tree: 185\n','Number of leaves: 120\nSize of the tree: 165\n','Number of leaves: 91\nSize of the tree: 126\n','Number of leaves: 77\nSize of the tree: 106\n','Number of leaves: 105\nSize of the tree: 146\n','Number of leaves: 93\nSize of the tree: 133\n','Number of leaves: 95\nSize of the tree: 129\n','Number of leaves: 95\nSize of the tree: 135\n','Number of leaves: 100\nSize of the tree: 141\n','Number of leaves: 69\nSize of the tree: 100\n','Number of leaves: 80\nSize of the tree: 110\n','Number of leaves: 58\nSize of the tree: 80\n','Number of leaves: 113\nSize of the tree: 157\n','Number of leaves: 89\nSize of the tree: 123\n','Number of leaves: 91\nSize of the tree: 131\n','Number of leaves: 116\nSize of the tree: 160\n','Number of leaves: 95\nSize of the tree: 136\n','Number of leaves: 105\nSize of the tree: 150\n','Number of leaves: 71\nSize of the tree: 105\n','Number of leaves: 88\nSize of the tree: 117\n','Number of leaves: 102\nSize of the tree: 141\n','Number of leaves: 110\nSize of the tree: 154\n','Number of leaves: 79\nSize of the tree: 115\n','Number of leaves: 65\nSize of the tree: 94\n','Number of leaves: 80\nSize of the tree: 112\n','Number of leaves: 99\nSize of the tree: 134\n','Number of leaves: 85\nSize of the tree: 122\n','Number of leaves: 84\nSize of the tree: 121\n','Number of leaves: 92\nSize of the tree: 126\n','Number of leaves: 113\nSize of the tree: 162\n','Number of leaves: 64\nSize of the tree: 90\n','Number of leaves: 77\nSize of the tree: 112\n','Number of leaves: 87\nSize of the tree: 128\n','Number of leaves: 93\nSize of the tree: 131\n','Number of leaves: 83\nSize of the tree: 118\n','Number of leaves: 71\nSize of the tree: 104\n','Number of leaves: 92\nSize of the tree: 133\n','Number of leaves: 105\nSize of the tree: 145\n','Number of leaves: 109\nSize of the tree: 151\n','Number of leaves: 84\nSize of the tree: 113\n','Number of leaves: 79\nSize of the tree: 114\n','Number of leaves: 88\nSize of the tree: 129\n','Number of leaves: 61\nSize of the tree: 88\n','Number of leaves: 73\nSize of the tree: 110\n','Number of leaves: 96\nSize of the tree: 131\n','Number of leaves: 118\nSize of the tree: 172\n','Number of leaves: 97\nSize of the tree: 138\n','Number of leaves: 84\nSize of the tree: 115\n','Number of leaves: 116\nSize of the tree: 158\n','Number of leaves: 82\nSize of the tree: 119\n','Number of leaves: 98\nSize of the tree: 132\n','Number of leaves: 120\nSize of the tree: 166\n','Number of leaves: 88\nSize of the tree: 122\n','Number of leaves: 99\nSize of the tree: 136\n','Number of leaves: 95\nSize of the tree: 130\n','Number of leaves: 94\nSize of the tree: 128\n','Number of leaves: 84\nSize of the tree: 118\n','Number of leaves: 95\nSize of the tree: 134\n','Number of leaves: 75\nSize of the tree: 110\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data
german_credit,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,73,27,0,73,27,0,0.350962,0.321073,0.460701,76.413699,100.533196,88.129157,110.706189,-22.577031,0.881292,1.107062,-0.22577,18.258957,0.18259,20.718406,0.814286,57,0.466667,14,0.533333,16,0.185714,13,0.802817,0.814286,0.808511,0.351063,0.731429,0.862556,0.73,0.382381,0.617619,0.27,0.727489,0.73,0.728669,0.351063,0.731429,0.758972,0.675442,0.73,0.006,0.002,0,0,0,0,8269,181623,24023,92,81.5,?,?,?,?
german_credit,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,78,22,0,78,22,0,0.421053,0.287977,0.40986,68.537051,89.438792,88.129157,73.723182,14.405975,0.881292,0.737232,0.14406,26.046909,0.260469,29.555382,0.914286,64,0.533333,16,0.466667,14,0.085714,6,0.8,0.914286,0.853333,0.436436,0.796667,0.901457,0.78,0.399048,0.600952,0.22,0.77,0.78,0.765333,0.436436,0.796667,0.825374,0.706667,0.78,0.003,0.001,0,0,0,0,8269,181623,24023,99,86.5,?,?,?,?
german_credit,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,74,26,0,74,26,0,0.380952,0.332113,0.456633,79.041133,99.645374,88.129157,116.814412,-28.685255,0.881292,1.168144,-0.286853,15.134097,0.151341,17.172634,0.814286,57,0.433333,13,0.566667,17,0.185714,13,0.814286,0.814286,0.814286,0.380952,0.745714,0.882996,0.74,0.359048,0.640952,0.26,0.74,0.74,0.74,0.380952,0.745714,0.773736,0.690476,0.74,0.001,0.002,0,0.015625,0,15.625,8269,181623,24023,96,85.5,?,?,?,?
german_credit,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,77,23,0,77,23,0,0.447115,0.28673,0.409835,68.240163,89.433287,88.129157,88.38497,-0.255813,0.881292,0.88385,-0.002558,27.113653,0.271137,30.765814,0.842857,59,0.4,12,0.6,18,0.157143,11,0.830986,0.842857,0.836879,0.447245,0.830952,0.931317,0.77,0.327143,0.672857,0.23,0.767897,0.77,0.768866,0.447245,0.830952,0.83052,0.723524,0.77,0.004,0.002,0,0,0,0,8269,181623,24023,96,84.5,?,?,?,?
german_credit,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,77,23,0,77,23,0,0.413265,0.283469,0.403211,67.464095,87.987802,88.129157,71.238757,16.8904,0.881292,0.712388,0.168904,26.93486,0.269349,30.562939,0.885714,62,0.5,15,0.5,15,0.114286,8,0.805195,0.885714,0.843537,0.420016,0.807143,0.901604,0.77,0.384286,0.615714,0.23,0.759289,0.77,0.760288,0.420016,0.807143,0.829708,0.704788,0.77,0.002,0.001,0.015625,0,15.625,0,8269,181623,24023,99,86.5,?,?,?,?
german_credit,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,76,24,0,76,24,0,0.381443,0.2812,0.400044,66.924199,87.296742,88.129157,73.750348,14.378809,0.881292,0.737503,0.143788,27.550711,0.275507,31.261743,0.885714,62,0.533333,16,0.466667,14,0.114286,8,0.794872,0.885714,0.837838,0.389819,0.834762,0.926106,0.76,0.407619,0.592381,0.24,0.747319,0.76,0.748025,0.389819,0.834762,0.844471,0.68815,0.76,0.003,0.001,0,0,0,0,8269,181623,24023,97,84.5,?,?,?,?
german_credit,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,74,26,0,74,26,0,0.315789,0.303246,0.438879,72.170921,95.771212,88.129157,89.756244,-1.627087,0.881292,0.897562,-0.016271,21.653446,0.216534,24.570127,0.885714,62,0.6,18,0.4,12,0.114286,8,0.775,0.885714,0.826667,0.327327,0.724286,0.841416,0.74,0.454286,0.545714,0.26,0.7225,0.74,0.722667,0.327327,0.724286,0.763578,0.653333,0.74,0.002,0.001,0.015625,0,15.625,0,8269,181623,24023,94,81,?,?,?,?
german_credit,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,79,21,0,79,21,0,0.441489,0.247399,0.375939,58.879691,82.036578,88.129157,62.435146,25.694012,0.881292,0.624351,0.25694,35.575376,0.355754,40.367317,0.928571,65,0.533333,16,0.466667,14,0.071429,5,0.802469,0.928571,0.860927,0.461689,0.864286,0.937352,0.79,0.394762,0.605238,0.21,0.782781,0.79,0.774078,0.461689,0.864286,0.878561,0.716178,0.79,0.002,0.001,0,0,0,0,8269,181623,24023,99,87,?,?,?,?
german_credit,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,81,19,0,81,19,0,0.505208,0.265706,0.375834,63.236678,82.013562,88.129157,65.08685,23.042308,0.881292,0.650868,0.230423,32.188307,0.321883,36.524016,0.928571,65,0.466667,14,0.533333,16,0.071429,5,0.822785,0.928571,0.872483,0.519683,0.857143,0.935959,0.81,0.348095,0.651905,0.19,0.804521,0.81,0.798974,0.519683,0.857143,0.864231,0.749967,0.81,0.001,0.002,0,0,0,0,8269,181623,24023,99,85,?,?,?,?
german_credit,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,70,30,0,70,30,0,0.257426,0.318682,0.428737,75.844682,93.558011,88.129157,79.995755,8.133403,0.881292,0.799958,0.081334,18.677223,0.186772,21.193012,0.814286,57,0.566667,17,0.433333,13,0.185714,13,0.77027,0.814286,0.791667,0.258697,0.778571,0.90541,0.7,0.452381,0.547619,0.3,0.689189,0.7,0.693452,0.258697,0.778571,0.801764,0.627976,0.7,0.001,0.003,0,0,0,0,8269,181623,24023,99,88,?,?,?,?
german_credit,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,74,26,0,74,26,0,0.343434,0.338921,0.48462,80.661454,105.752756,88.129157,118.306712,-30.177555,0.881292,1.183067,-0.301776,13.091491,0.130915,14.854891,0.857143,60,0.533333,16,0.466667,14,0.142857,10,0.789474,0.857143,0.821918,0.347446,0.681429,0.83316,0.74,0.41619,0.58381,0.26,0.727632,0.74,0.730898,0.347446,0.681429,0.720178,0.670218,0.74,0.001,0.002,0.015625,0,15.625,0,8269,181623,24023,93,82.5,?,?,?,?
german_credit,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,82,18,0,82,18,0,0.571429,0.248956,0.354462,59.250118,77.349822,88.129157,60.618963,27.510194,0.881292,0.60619,0.275102,36.508389,0.365084,41.426005,0.871429,61,0.3,9,0.7,21,0.128571,9,0.871429,0.871429,0.871429,0.571429,0.889524,0.949716,0.82,0.248571,0.751429,0.18,0.82,0.82,0.82,0.571429,0.889524,0.891489,0.785714,0.82,0.001,0.002,0,0,0,0,8269,181623,24023,99,89,?,?,?,?
german_credit,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,75,25,0,75,25,0,0.348958,0.289359,0.416659,68.866029,90.922399,88.129157,75.375867,12.75329,0.881292,0.753759,0.127533,25.36512,0.253651,28.781757,0.885714,62,0.566667,17,0.433333,13,0.114286,8,0.78481,0.885714,0.832215,0.358957,0.795238,0.903172,0.75,0.430952,0.569048,0.25,0.735081,0.75,0.735492,0.358957,0.795238,0.825304,0.671009,0.75,0.001,0.001,0,0,0,0,8269,181623,24023,99,87,?,?,?,?
german_credit,3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,77,23,0,77,23,0,0.401042,0.265013,0.387419,63.071727,84.541786,88.129157,66.516762,21.612396,0.881292,0.665168,0.216124,31.465207,0.314652,35.703515,0.9,63,0.533333,16,0.466667,14,0.1,7,0.797468,0.9,0.845638,0.412532,0.839048,0.918343,0.77,0.403333,0.596667,0.23,0.758228,0.77,0.756652,0.412532,0.839048,0.849297,0.697329,0.77,0.002,0.001,0,0,0,0,8269,181623,24023,99,85,?,?,?,?
german_credit,3,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,70,30,0,70,30,0,0.271845,0.317574,0.444367,75.580898,96.968748,88.129157,95.509662,-7.380504,0.881292,0.955097,-0.073805,17.901101,0.179011,20.312348,0.8,56,0.533333,16,0.466667,14,0.2,14,0.777778,0.8,0.788732,0.272166,0.751905,0.886172,0.7,0.433333,0.566667,0.3,0.694444,0.7,0.69694,0.272166,0.751905,0.778402,0.635746,0.7,0.005,0.001,0,0,0,0,8269,181623,24023,96,84,?,?,?,?
german_credit,3,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,69,31,0,69,31,0,0.240196,0.345314,0.486138,82.18294,106.083896,88.129157,145.102918,-56.973761,0.881292,1.451029,-0.569738,12.793441,0.127934,14.516695,0.8,56,0.566667,17,0.433333,13,0.2,14,0.767123,0.8,0.783217,0.240848,0.670476,0.818699,0.69,0.456667,0.543333,0.31,0.681431,0.69,0.685094,0.240848,0.670476,0.700003,0.619679,0.69,0.001,0.002,0,0,0,0,8269,181623,24023,91,81.5,?,?,?,?
german_credit,3,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,74,26,0,74,26,0,0.329897,0.306674,0.437267,72.986897,95.419415,88.129157,89.303844,-1.174686,0.881292,0.893038,-0.011747,21.253823,0.212538,24.116675,0.871429,61,0.566667,17,0.433333,13,0.128571,9,0.782051,0.871429,0.824324,0.337141,0.763333,0.882996,0.74,0.435238,0.564762,0.26,0.724709,0.74,0.727027,0.337141,0.763333,0.791738,0.662162,0.74,0.001,0.003,0,0,0,0,8269,181623,24023,96,83,?,?,?,?
german_credit,3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,76,24,0,76,24,0,0.368421,0.274222,0.407269,65.263443,88.873379,88.129157,75.937846,12.191312,0.881292,0.759378,0.121913,28.676947,0.286769,32.539681,0.9,63,0.566667,17,0.433333,13,0.1,7,0.7875,0.9,0.84,0.381881,0.815714,0.905698,0.76,0.426667,0.573333,0.24,0.74625,0.76,0.744,0.381881,0.815714,0.830358,0.68,0.76,0.001,0.002,0,0,0,0,8269,181623,24023,97,84,?,?,?,?
german_credit,4,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,72,28,0,72,28,0,0.345794,0.294676,0.424038,70.131437,92.532715,88.129157,90.707773,-2.578615,0.881292,0.907078,-0.025786,23.210165,0.232102,26.336534,0.785714,55,0.433333,13,0.566667,17,0.214286,15,0.808824,0.785714,0.797101,0.346173,0.782381,0.889836,0.72,0.367619,0.632381,0.28,0.725551,0.72,0.722487,0.346173,0.782381,0.80481,0.672744,0.72,0.002,0.001,0,0,0,0,8269,181623,24023,96,81,?,?,?,?
german_credit,4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,70,30,0,70,30,0,0.226804,0.315627,0.45003,75.117666,98.204446,88.129157,87.221608,0.907549,0.881292,0.872216,0.009075,18.855809,0.188558,21.395653,0.842857,59,0.633333,19,0.366667,11,0.157143,11,0.75641,0.842857,0.797297,0.231784,0.742381,0.882776,0.7,0.490476,0.509524,0.3,0.679487,0.7,0.685031,0.231784,0.742381,0.783291,0.610187,0.7,0.001,0.001,0,0,0,0,8269,181623,24023,97,84.5,?,?,?,?
german_credit,4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,78,22,0,78,22,0,0.444444,0.277215,0.409658,65.975728,89.394681,88.129157,82.035106,6.094052,0.881292,0.820351,0.060941,28.426854,0.284269,32.255901,0.885714,62,0.466667,14,0.533333,16,0.114286,8,0.815789,0.885714,0.849315,0.449636,0.839048,0.938005,0.78,0.360952,0.639048,0.22,0.771053,0.78,0.772298,0.449636,0.839048,0.830943,0.720954,0.78,0.001,0.001,0,0,0,0,8269,181623,24023,96,83.5,?,?,?,?
german_credit,4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,76,24,0,76,24,0,0.405941,0.291221,0.409787,69.309008,89.422766,88.129157,75.785382,12.343775,0.881292,0.757854,0.123438,25.820126,0.258201,29.298052,0.857143,60,0.466667,14,0.533333,16,0.142857,10,0.810811,0.857143,0.833333,0.407945,0.77619,0.881793,0.76,0.369524,0.630476,0.24,0.752183,0.76,0.754762,0.407945,0.77619,0.814988,0.702381,0.76,0.004,0.002,0.015625,0,15.625,0,8269,181623,24023,98,87.5,?,?,?,?
german_credit,4,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,78,22,0,78,22,0,0.444444,0.291215,0.406725,69.307691,88.754666,88.129157,79.808114,8.321043,0.881292,0.798081,0.08321,26.634454,0.266345,30.222068,0.885714,62,0.466667,14,0.533333,16,0.114286,8,0.815789,0.885714,0.849315,0.449636,0.800952,0.891155,0.78,0.360952,0.639048,0.22,0.771053,0.78,0.772298,0.449636,0.800952,0.800523,0.720954,0.78,0.001,0.001,0,0,0,0,8269,181623,24023,97,85,?,?,?,?
german_credit,4,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,75,25,0,75,25,0,0.362245,0.27725,0.408601,65.984034,89.164051,88.129157,78.98267,9.146487,0.881292,0.789827,0.091465,29.129596,0.291296,33.053301,0.871429,61,0.533333,16,0.466667,14,0.128571,9,0.792208,0.871429,0.829932,0.368162,0.830952,0.924117,0.75,0.411905,0.588095,0.25,0.737154,0.75,0.739443,0.368162,0.830952,0.825983,0.679117,0.75,0.014,0.001,0,0,0,0,8269,181623,24023,95,82,?,?,?,?
german_credit,4,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,80,20,0,80,20,0,0.473684,0.284059,0.413654,67.604552,90.266674,88.129157,85.222668,2.906489,0.881292,0.852227,0.029065,26.483294,0.264833,30.050547,0.928571,65,0.5,15,0.5,15,0.071429,5,0.8125,0.928571,0.866667,0.49099,0.786667,0.890487,0.8,0.371429,0.628571,0.2,0.79375,0.8,0.786667,0.49099,0.786667,0.809474,0.733333,0.8,0.009,0.001,0.015625,0,15.625,0,8269,181623,24023,98,85.5,?,?,?,?
german_credit,4,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,80,20,0,80,20,0,0.494949,0.27008,0.390212,64.277685,85.151091,88.129157,70.289376,17.839781,0.881292,0.702894,0.178398,31.123202,0.311232,35.315443,0.9,63,0.433333,13,0.566667,17,0.1,7,0.828947,0.9,0.863014,0.50073,0.812857,0.892067,0.8,0.333333,0.666667,0.2,0.792763,0.8,0.792998,0.50073,0.812857,0.834651,0.746322,0.8,0.001,0.001,0,0,0,0,8269,181623,24023,98,86.5,?,?,?,?
german_credit,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,73,27,0,73,27,0,0.325,0.324015,0.438563,77.113929,95.7023,88.129157,86.78673,1.342427,0.881292,0.867867,0.013424,17.858321,0.178583,20.263805,0.842857,59,0.533333,16,0.466667,14,0.157143,11,0.786667,0.842857,0.813793,0.327569,0.749048,0.872241,0.73,0.420476,0.579524,0.27,0.718667,0.73,0.722382,0.327569,0.749048,0.777046,0.661442,0.73,0.002,0.001,0,0,0,0,8269,181623,24023,97,86,?,?,?,?
german_credit,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,75,25,0,75,25,0,0.387255,0.311103,0.446095,74.040914,97.34592,88.129157,113.930565,-25.801408,0.881292,1.139306,-0.258014,21.018605,0.210186,23.849775,0.842857,59,0.466667,14,0.533333,16,0.157143,11,0.808219,0.842857,0.825175,0.388306,0.730952,0.8525,0.75,0.37381,0.62619,0.25,0.743531,0.75,0.746043,0.388306,0.730952,0.751942,0.693289,0.75,0.001,0,0,0,0,0,8269,181623,24023,91,83,?,?,?,?
german_credit,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,78,22,0,78,22,0,0.466019,0.259712,0.379003,61.810098,82.705305,88.129157,67.914002,20.215155,0.881292,0.67914,0.202152,32.205969,0.32206,36.544056,0.857143,60,0.4,12,0.6,18,0.142857,10,0.833333,0.857143,0.84507,0.466569,0.836667,0.901169,0.78,0.322857,0.677143,0.22,0.77619,0.78,0.777756,0.466569,0.836667,0.844946,0.73288,0.78,0.001,0.001,0,0,0,0,8269,181623,24023,97,82.5,?,?,?,?
german_credit,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,73,27,0,73,27,0,0.350962,0.306352,0.437988,72.910109,95.576776,88.129157,88.897494,-0.768336,0.881292,0.888975,-0.007683,20.678038,0.20678,23.463334,0.814286,57,0.466667,14,0.533333,16,0.185714,13,0.802817,0.814286,0.808511,0.351063,0.793333,0.915092,0.73,0.382381,0.617619,0.27,0.727489,0.73,0.728669,0.351063,0.793333,0.80781,0.675442,0.73,0.002,0.001,0,0,0,0,8269,181623,24023,97,84.5,?,?,?,?
german_credit,5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,72,28,0,72,28,0,0.263158,0.319102,0.44448,75.944556,96.993337,88.129157,96.540719,-8.411562,0.881292,0.965407,-0.084116,18.099447,0.180994,20.537411,0.871429,61,0.633333,19,0.366667,11,0.128571,9,0.7625,0.871429,0.813333,0.272772,0.764286,0.900988,0.72,0.481905,0.518095,0.28,0.69875,0.72,0.701333,0.272772,0.764286,0.790578,0.626667,0.72,0.002,0,0,0,0,0,8269,181623,24023,98,82.5,?,?,?,?
german_credit,5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,78,22,0,78,22,0,0.466019,0.288591,0.402057,68.6832,87.735975,88.129157,73.856591,14.272566,0.881292,0.738566,0.142726,26.638929,0.266389,30.227146,0.857143,60,0.4,12,0.6,18,0.142857,10,0.833333,0.857143,0.84507,0.466569,0.810476,0.901908,0.78,0.322857,0.677143,0.22,0.77619,0.78,0.777756,0.466569,0.810476,0.829013,0.73288,0.78,0.001,0.001,0,0,0,0,8269,181623,24023,98,86,?,?,?,?
german_credit,5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,78,22,0,78,22,0,0.444444,0.277323,0.414242,66.001307,90.394975,88.129157,96.046882,-7.917725,0.881292,0.960469,-0.079177,29.581998,0.29582,33.566641,0.885714,62,0.466667,14,0.533333,16,0.114286,8,0.815789,0.885714,0.849315,0.449636,0.788095,0.88772,0.78,0.360952,0.639048,0.22,0.771053,0.78,0.772298,0.449636,0.788095,0.808043,0.720954,0.78,0.002,0.001,0,0,0,0,8269,181623,24023,94,84.5,?,?,?,?
german_credit,5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,73,27,0,73,27,0,0.311224,0.302884,0.42741,72.084881,93.268507,88.129157,90.090171,-1.961013,0.881292,0.900902,-0.01961,22.647386,0.226474,25.697949,0.857143,60,0.566667,17,0.433333,13,0.142857,10,0.779221,0.857143,0.816327,0.316309,0.777619,0.890971,0.73,0.439524,0.560476,0.27,0.71502,0.73,0.718598,0.316309,0.777619,0.792144,0.653446,0.73,0.002,0.008,0,0,0,0,8269,181623,24023,96,83.5,?,?,?,?
german_credit,5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,71,29,0,71,29,0,0.289216,0.313996,0.441146,74.729379,96.265943,88.129157,81.148749,6.980408,0.881292,0.811487,0.069804,19.129722,0.191297,21.706462,0.814286,57,0.533333,16,0.466667,14,0.185714,13,0.780822,0.814286,0.797203,0.290001,0.766667,0.898276,0.71,0.429048,0.570952,0.29,0.702131,0.71,0.70541,0.290001,0.766667,0.803614,0.644215,0.71,0.003,0.001,0,0,0,0,8269,181623,24023,99,86,?,?,?,?
german_credit,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190117.1637,900,100,73,27,0,73,27,0,0.296875,0.300055,0.425861,71.411411,92.930517,88.129157,85.27593,2.853228,0.881292,0.852759,0.028532,23.44586,0.234459,26.603977,0.871429,61,0.6,18,0.4,12,0.128571,9,0.772152,0.871429,0.818792,0.305381,0.765714,0.871911,0.73,0.458571,0.541429,0.27,0.711935,0.73,0.714331,0.305381,0.765714,0.782092,0.64469,0.73,0.004,0.001,0,0,0,0,8269,181623,24023,96,89.5,?,?,?,?
